Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2016/09/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/09/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/09/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/09,-,-,35.50,26.00,-,HIGJL,19.653889,-105.184444
2016/10/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/10/31,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/01,-,-,35.50,25.00,-,HIGJL,19.653889,-105.184444
2016/11/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/22,-,-,36.00,21.50,-,HIGJL,19.653889,-105.184444
2016/11/23,-,-,33.00,21.00,-,HIGJL,19.653889,-105.184444
2016/11/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/11/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2016/12/31,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/01/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
